 Retained Bytes │ Retained % │ Dominator Tree
────────────────┼────────────┼──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
        1951999 ┊     39.74% ┊ table[0]
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockReadGuard<core::option::Option<leptos::text_prop::TextProp>>>>::h478e4529ec12b6d9
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<core::option::Option<leptos::text_prop::TextProp>>>>::h1ad700a11d8d941d
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockReadGuard<core::option::Option<leptos_meta::title::Formatter>>>>::h90238b3bf8173e79
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<core::option::Option<leptos_meta::title::Formatter>>>>::hbc54780205bedcaa
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<core::option::Option<(web_sys::features::gen_Element::Element,oco::Oco<str>)>>>>::he68f5b7007fd0766
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<core::option::Option<send_wrapper::SendWrapper<web_sys::features::gen_HtmlTitleElement::HtmlTitleElement>>>>>::hb00f523c10d2e1d6
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<<leptos::text_prop::TextProp as core::convert::From<alloc::string::String>>::from::{{closure}}>::h77a427198acb0034
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<<leptos::text_prop::TextProp as core::convert::From<&str>>::from::{{closure}}>::hc296d3e428b24cc5
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<reactive_graph::signal::guards::UntrackedWriteGuard<leptos::error_boundary::Errors>>::h2da5600906c433bf
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<web_sys::features::gen_AbortController::AbortController>::h061cb409491efbe0
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<wasm_bindgen_futures::JsFuture>::h8475629d607f9685
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<web_sys::features::gen_Headers::Headers>::h47634df83d1fae93
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<web_sys::features::gen_Url::Url>::h1bac222385f5eb72
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<gloo_net::http::headers::Headers>::h49daca24c2c683d3
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<web_sys::features::gen_Request::Request>::h046164ab84df46e7
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<alloc::string::String>::h4e32c523caecfcab
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<serde_json::de::Deserializer<serde_json::read::StrRead>>::h6632fe527b71ef16
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<alloc::string::FromUtf8Error>::h42c547d9382a6f92
             52 ┊      0.00% ┊       ⤷ <hydration_context::SerializedDataId as core::clone::Clone>::clone::h0047d27c63f01f69
             52 ┊      0.00% ┊       ⤷ <core::cell::RefMut<T> as core::ops::deref::DerefMut>::deref_mut::hcf749529c1c9f12c
             52 ┊      0.00% ┊       ⤷ <core::cell::RefMut<T> as core::ops::deref::DerefMut>::deref_mut::hcf86512f397f600c
             52 ┊      0.00% ┊       ⤷ <reactive_graph::signal::read::ReadSignal<T> as reactive_graph::traits::DefinedAt>::defined_at::h3d5186629aeca9a5
             52 ┊      0.00% ┊       ⤷ <core::cell::RefMut<T> as core::ops::deref::DerefMut>::deref_mut::h598bec1841d248fb
             52 ┊      0.00% ┊       ⤷ <core::cell::RefMut<T> as core::ops::deref::DerefMut>::deref_mut::hb666a01eae4da601
             52 ┊      0.00% ┊       ⤷ <any_error::ErrorId as core::clone::Clone>::clone::h93ea695a38c90882
             51 ┊      0.00% ┊       ⤷ <std::thread::local::AccessError as core::fmt::Debug>::fmt::h498983a7dac61261
             50 ┊      0.00% ┊       ⤷ <I as core::iter::traits::collect::IntoIterator>::into_iter::h831a86ae694c10ca
             50 ┊      0.00% ┊       ⤷ <I as core::iter::traits::collect::IntoIterator>::into_iter::h87841fb031c53936
             50 ┊      0.00% ┊       ⤷ core::str::converts::from_utf8_unchecked::h6d23411f9832693b
             50 ┊      0.00% ┊       ⤷ core::str::converts::from_utf8_unchecked::h3208ca698e934b9e
             50 ┊      0.00% ┊       ⤷ <I as core::iter::traits::collect::IntoIterator>::into_iter::h8d1c30db7571886d
             47 ┊      0.00% ┊       ⤷ serde_json::ser::Formatter::end_object_key::h9ef4899645862c54
             47 ┊      0.00% ┊       ⤷ serde_json::ser::Formatter::end_object_value::hb5ceae9a2f9eea25
             46 ┊      0.00% ┊       ⤷ reactive_graph::computed::async_derived::inner::<impl reactive_graph::graph::node::ReactiveNode for std::sync::rwlock::RwLock<reactive_graph::computed::async_derived::inner::ArcAsyncDerivedInner>>::update_if_necessary::hbf5fe6ce7965c41d
             46 ┊      0.00% ┊       ⤷ reactive_graph::signal::subscriber_traits::<impl reactive_graph::graph::node::ReactiveNode for std::sync::rwlock::RwLock<reactive_graph::graph::sets::SubscriberSet>>::update_if_necessary::h0ffa5d79b472dc0c
             46 ┊      0.00% ┊       ⤷ <hydration_context::hydrate::HydrateSharedContext as hydration_context::SharedContext>::is_browser::h97dda3326ee10a41
             45 ┊      0.00% ┊       ⤷ core::task::wake::Context::from_waker::h349b066b528a9cf6
             45 ┊      0.00% ┊       ⤷ serde_qs::ser::Serializer<W>::new::h825a55fa0002074b
             45 ┊      0.00% ┊       ⤷ wasm_bindgen::JsValue::_new::h4b227565f0f058f0
             43 ┊      0.00% ┊       ⤷ core::error::Error::provide::h555455e04c8fe408
             43 ┊      0.00% ┊       ⤷ tachys::view::tuples::<impl tachys::view::Mountable<R> for ()>::mount::hcde1110037d96bec
             43 ┊      0.00% ┊       ⤷ core::error::Error::provide::h27b61ddd2ed44ae7
             43 ┊      0.00% ┊       ⤷ core::error::Error::provide::h1ad993b3fe519c1c
             40 ┊      0.00% ┊       ⤷ <reactive_graph::computed::async_derived::async_derived::AsyncDerived<T> as core::future::into_future::IntoFuture>::into_future::{{closure}}::panic_cold_display::h6144513996d88be5
             40 ┊      0.00% ┊       ⤷ reactive_graph::traits::WithUntracked::with_untracked::{{closure}}::panic_cold_display::h8cbdaeb4dec3d4c4
             40 ┊      0.00% ┊       ⤷ reactive_graph::traits::Get::get::{{closure}}::panic_cold_display::h0337d80b4804fc83
             40 ┊      0.00% ┊       ⤷ reactive_graph::traits::With::with::{{closure}}::panic_cold_display::hcbe68f41656fba93
             40 ┊      0.00% ┊       ⤷ alloc::vec::Vec<T>::new::heacf89f342dfa488
             39 ┊      0.00% ┊       ⤷ <core::num::error::ParseIntError as core::fmt::Display>::fmt::h57197ae88818a571
             38 ┊      0.00% ┊       ⤷ core::task::wake::Context::waker::hd24d4fc30f48bde0
             38 ┊      0.00% ┊       ⤷ <ssr_modes_axum::app::PostError as core::clone::Clone>::clone::hb41088b5d029ff05
             38 ┊      0.00% ┊       ⤷ <alloc::boxed::Box<T,A> as core::ops::deref::DerefMut>::deref_mut::h06d4ca01a71bd7a9
             38 ┊      0.00% ┊       ⤷ <alloc::boxed::Box<T,A> as core::ops::deref::DerefMut>::deref_mut::h213a92f000d72a0b
             38 ┊      0.00% ┊       ⤷ <&T as thiserror::display::AsDisplay>::as_display::ha59c8abce30c7377
             38 ┊      0.00% ┊       ⤷ core::panic::location::Location::line::h381ab17b3d9bd7e2
             38 ┊      0.00% ┊       ⤷ core::panic::location::Location::caller::hf4f239eabd6dc6c8
             38 ┊      0.00% ┊       ⤷ core::panic::location::Location::column::hab201c2545701915
             38 ┊      0.00% ┊       ⤷ core::task::wake::Context::waker::h729997608e39847d
             38 ┊      0.00% ┊       ⤷ <&mut T as core::ops::deref::DerefMut>::deref_mut::hfe9ce8d1dd50cb42
             38 ┊      0.00% ┊       ⤷ core::panic::location::Location::line::hb1f3d32aac407c6c
             38 ┊      0.00% ┊       ⤷ core::panic::location::Location::caller::h520416baa2a491b9
             38 ┊      0.00% ┊       ⤷ core::panic::location::Location::column::h13e67f5efa3309eb
             36 ┊      0.00% ┊       ⤷ <hydration_context::hydrate::HydrateSharedContext as hydration_context::SharedContext>::seal_errors::hf2809d00b617f1ec
             36 ┊      0.00% ┊       ⤷ <slotmap::util::Never as core::fmt::Debug>::fmt::h75260cf32279d11e
             36 ┊      0.00% ┊       ⤷ <slotmap::util::Never as core::fmt::Debug>::fmt::h2218a9a36e11fbfa
             31 ┊      0.00% ┊       ⤷ <F as core::future::into_future::IntoFuture>::into_future::h0e5aa18aba9db5aa
             31 ┊      0.00% ┊       ⤷ <F as core::future::into_future::IntoFuture>::into_future::hbf710b63db8fa52e
             31 ┊      0.00% ┊       ⤷ <F as core::future::into_future::IntoFuture>::into_future::ha33c3e7a74a122f0
             31 ┊      0.00% ┊       ⤷ <web_sys::features::gen_HtmlHeadElement::HtmlHeadElement as core::ops::deref::Deref>::deref::h5b14519637a5eda7
             31 ┊      0.00% ┊       ⤷ <alloc::vec::into_iter::IntoIter<T> as alloc::vec::in_place_collect::AsVecIntoIter>::as_into_iter::h63996b6a68fcded5
             31 ┊      0.00% ┊       ⤷ <alloc::vec::into_iter::IntoIter<T> as alloc::vec::in_place_collect::AsVecIntoIter>::as_into_iter::hf73714f7a1308fd8
             31 ┊      0.00% ┊       ⤷ <alloc::vec::into_iter::IntoIter<T,A> as core::iter::adapters::SourceIter>::as_inner::h6a67dff98f21be9d
             31 ┊      0.00% ┊       ⤷ <alloc::vec::into_iter::IntoIter<T,A> as core::iter::adapters::SourceIter>::as_inner::h79946df3f141d0d4
             31 ┊      0.00% ┊       ⤷ <F as core::future::into_future::IntoFuture>::into_future::h416a7b0b1aeb78c9
             31 ┊      0.00% ┊       ⤷ <web_sys::features::gen_HtmlTitleElement::HtmlTitleElement as core::ops::deref::Deref>::deref::h5728b47bb9fb0c0a
             31 ┊      0.00% ┊       ⤷ <web_sys::features::gen_Comment::Comment as core::ops::deref::Deref>::deref::h8f5817673b19deaa
             31 ┊      0.00% ┊       ⤷ wasm_bindgen::convert::impls::<impl wasm_bindgen::convert::traits::FromWasmAbi for u16>::from_abi::h939503fc78ebaa16
             30 ┊      0.00% ┊       ⤷ <core::cell::BorrowMutError as core::fmt::Debug>::fmt::hfb2526f8f8c4e89d
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<<leptos::children::TypedChildren<leptos::error_boundary::__ErrorBoundary<ssr_modes_axum::app::__Post::{{closure}}::{{closure}},tachys::html::element::HtmlElement<tachys::html::element::elements::Div,(tachys::html::class::Class<&str,tachys::renderer::dom::Dom>,),(tachys::html::element::HtmlElement<tachys::html::element::elements::H1,(),(&str,),tachys::renderer::dom::Dom>,tachys::html::element::HtmlElement<tachys::html::element::elements::Ul,(),(ssr_modes_axum::app::__Post::{{closure}}::{{closure}}::{{closure}},),tachys::renderer::dom::Dom>),tachys::renderer::dom::Dom>,ssr_modes_axum::app::__Post::{{closure}}>::{{closure}}> as leptos::children::ToChildren<ssr_modes_axum::app::__Post::{{closure}}>>::to_children::{{closure}}>::h300ea608c9285164
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<<leptos::children::TypedChildren<tachys::html::element::HtmlElement<tachys::html::element::elements::Main,(),(routing::components::__Routes<(routing::matching::nested::NestedRoute<routing::matching::horizontal::static_segment::StaticSegment,(),(),ssr_modes_axum::app::HomePage,tachys::renderer::dom::Dom>,routing::matching::nested::NestedRoute<(routing::matching::horizontal::static_segment::StaticSegment,routing::matching::horizontal::param_segments::ParamSegment),(),(),ssr_modes_axum::app::Post,tachys::renderer::dom::Dom>,routing::matching::nested::NestedRoute<(routing::matching::horizontal::static_segment::StaticSegment,routing::matching::horizontal::param_segments::ParamSegment),(),(),ssr_modes_axum::app::Post,tachys::renderer::dom::Dom>),ssr_modes_axum::app::__App::{{closure}},leptos::into_view::View<&str>>::{{closure}},),tachys::renderer::dom::Dom>> as leptos::children::ToChildren<ssr_modes_axum::app::__App::{{closure}}>>::to_children::{{closure}}>::hdb4c975adaf42dcb
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<serde::de::impls::<impl serde::de::Deserialize for usize>::deserialize::PrimitiveVisitor>::h6e432f52ef137a51
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<ssr_modes_axum::app::_::<impl serde::de::Deserialize for ssr_modes_axum::app::Post>::deserialize::__Visitor>::h0dab58b5aa0dc7cb
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<server_fn::error::_::<impl serde::de::Deserialize for server_fn::error::NoCustomError>::deserialize::__Visitor>::h87ad6017a3af6beb
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<ssr_modes_axum::app::_::<impl serde::de::Deserialize for ssr_modes_axum::app::PostMetadata>::deserialize::__Visitor>::h21f46df40f79687d
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<ssr_modes_axum::app::_::<impl serde::de::Deserialize for ssr_modes_axum::app::PostError>::deserialize::__FieldVisitor>::h1457ad97835b0dd1
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<tachys::html::element::HtmlElement<tachys::html::element::elements::P,(),(&str,),tachys::renderer::dom::Dom>>::hf761e9885009cfd7
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<server_fn::error::_::<impl serde::de::Deserialize for server_fn::error::ServerFnError<E>>::deserialize::__FieldVisitor>::hb24fcf4f5985f2cf
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<serde::de::impls::<impl serde::de::Deserialize for alloc::vec::Vec<T>>::deserialize::VecVisitor<ssr_modes_axum::app::PostMetadata>>::h497fddbf0f389092
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<<leptos::children::ViewFnOnce as core::convert::From<ssr_modes_axum::app::__Post::{{closure}}>>::from::{{closure}}>::h15eb2d5e5af6d103
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<<leptos::children::ViewFnOnce as core::convert::From<ssr_modes_axum::app::__HomePage::{{closure}}>>::from::{{closure}}>::hb927de668a1b8422
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<<serde::de::impls::<impl serde::de::Deserialize for core::result::Result<T,E>>::deserialize::Field as serde::de::Deserialize>::deserialize::FieldVisitor>::h091830ee438b4903
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<routing::location::Location::new<reactive_graph::signal::arc_read::ArcReadSignal<routing::location::Url>,reactive_graph::signal::arc_read::ArcReadSignal<routing::location::State>>::{{closure}}>::h05212888d72f33f5
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<routing::location::Location::new<reactive_graph::signal::arc_read::ArcReadSignal<routing::location::Url>,reactive_graph::signal::arc_read::ArcReadSignal<routing::location::State>>::{{closure}}>::h81dc5d378a75ee72
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<routing::location::Location::new<reactive_graph::signal::arc_read::ArcReadSignal<routing::location::Url>,reactive_graph::signal::arc_read::ArcReadSignal<routing::location::State>>::{{closure}}>::hb8f7cd455a98b035
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<routing::location::Location::new<reactive_graph::signal::arc_read::ArcReadSignal<routing::location::Url>,reactive_graph::signal::arc_read::ArcReadSignal<routing::location::State>>::{{closure}}>::he214fb5fae7c1aad
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<&str>::hc007c58b266b81b6
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<<leptos::children::TypedChildren<ssr_modes_axum::app::__Post::{{closure}}> as leptos::children::ToChildren<ssr_modes_axum::app::__Post::{{closure}}::{{closure}}>>::to_children::{{closure}}>::h6facaa63538900e6
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<core::fmt::Error>::h0974940ed8f0cc91
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<<leptos::children::TypedChildren<tachys::html::element::HtmlElement<tachys::html::element::elements::Ul,(),(ssr_modes_axum::app::__HomePage::{{closure}},),tachys::renderer::dom::Dom>> as leptos::children::ToChildren<ssr_modes_axum::app::__HomePage::{{closure}}>>::to_children::{{closure}}>::hc7752dbf37c2fc7d
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<leptos_server::resource::ArcResource<core::result::Result<alloc::vec::Vec<ssr_modes_axum::app::PostMetadata>,server_fn::error::ServerFnError>>::new_with_encoding<(),ssr_modes_axum::app::list_post_metadata::{{closure}},ssr_modes_axum::app::__HomePage::{{closure}},ssr_modes_axum::app::__HomePage::{{closure}}>::{{closure}}>::hb5a9b56a4499a537
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<url::parser::ParseError>::hb84ff6e714e41076
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<&wasm_bindgen::JsValue>::h475434a96ef7958d
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<serde::de::impls::UnitVisitor>::h2b78c6d185752fcf
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::mpsc::TryRecvError>::h963b29ded7b6be54
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<console_error_panic_hook::hook>::ha99794060a9e76e8
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<ssr_modes_axum::app::PostError>::h3f5ab08c88e8393b
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<core::num::error::ParseIntError>::h15f099f11fe45317
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<serde::de::impls::StringVisitor>::hea72495368ba52f9
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::thread::local::AccessError>::h06dfd491e3d71080
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<leptos_server::resource::ArcResource<core::result::Result<core::result::Result<ssr_modes_axum::app::Post,ssr_modes_axum::app::PostError>,ssr_modes_axum::app::PostError>>::new_with_encoding<core::result::Result<usize,ssr_modes_axum::app::PostError>,ssr_modes_axum::app::__Post::{{closure}}::{{closure}},ssr_modes_axum::app::__Post::{{closure}},ssr_modes_axum::app::__Post::{{closure}}>::{{closure}}>::h56e8751281b66dc3
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<&core::num::error::IntErrorKind>::hd868c83ab99d81ad
             29 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<once_cell::imp::OnceCell<send_wrapper::SendWrapper<tachys::hydration::Cursor<tachys::renderer::dom::Dom>>>::initialize<once_cell::sync::OnceCell<send_wrapper::SendWrapper<tachys::hydration::Cursor<tachys::renderer::dom::Dom>>>::get_or_init<once_cell::sync::Lazy<send_wrapper::SendWrapper<tachys::hydration::Cursor<tachys::renderer::dom::Dom>>>::force::{{closure}}>::{{closure}},once_cell::sync::OnceCell<T>::get_or_init::Void>::{{closure}}>::hbac0e588bdfc8419
